"DeletionTimestamp","ObjectId","ObjectType","Description","DirSyncEnabled","DisplayName","LastDirSyncTime","Mail","MailEnabled","MailNickName","OnPremisesSecurityIdentifier","ProvisioningErrors","ProxyAddresses","SecurityEnabled"
,"58714d37-c666-487c-b3fb-6c51e945d722","Group","Log PM Group",,"Log PM Group",,"LogPMGroup@cbww.com","True","LogPMGroup",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","False"
,"63f0c759-1186-4261-bdb9-c1501b5b5614","Group","Lakeagents",,"Lakeagents",,"Lakeagents@cbww.com","True","Lakeagents",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","False"
,"63f0c759-1186-4261-bdb9-c1501b5b5614","Group","Lakeagents",,"Lakeagents",,"Lakeagents@cbww.com","True","Lakeagents",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","False"
,"63f0c759-1186-4261-bdb9-c1501b5b5614","Group","Lakeagents",,"Lakeagents",,"Lakeagents@cbww.com","True","Lakeagents",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","False"
,"63f0c759-1186-4261-bdb9-c1501b5b5614","Group","Lakeagents",,"Lakeagents",,"Lakeagents@cbww.com","True","Lakeagents",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","False"
,"088672f4-ec2d-4fd6-a328-d049bc94961b","Group","Staff Notification for Agent Changes",,"Staff Notification for Agent Changes",,"StaffNotificationforAgentChanges@cbww.com","True","StaffNotificationforAgentChanges",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","False"
,"3d1546d2-fc95-4606-a871-27ddb363057f","Group","Launch 5.2020",,"Launch 5.2020",,"Launch52020@cbww.com","True","Launch52020",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","False"
,"1c5c8b68-df99-433e-8afc-a50f9d0504da","Group","Launch April 2020",,"Launch April 2020",,"LaunchApril2020@cbww.com","True","LaunchApril2020",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","False"
,"3886237f-9c2c-4cce-b9f8-993aa56df9e1","Group","West Management",,"West Management",,"WestManagement@cbww.com","True","WestManagement",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","False"
,"1c61cfbf-b250-4d59-be81-a8202a6445f9","Group","This team is for those of us who gather on Tuesdays.",,"Managers Only",,"ManagersOnly@cbww.com","True","ManagersOnly",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","False"
,"bad35256-d979-4d1c-9cdc-762fcda58272","Group","Launch July 2020",,"Launch July 2020",,"LaunchJuly2020@cbww.com","True","LaunchJuly2020",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","False"
,"5316f63a-c0c8-463d-a5a6-81a64b6cada2","Group","Weekend Hotline",,"Weekend Hotline",,"WeekendHotline@cbww.com","True","WeekendHotline",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","False"
,"695815a2-3481-44ec-9f1e-ed2560e9e684","Group","PM Office",,"PM Office",,"pmoffice@cbww.com","True","pmoffice",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","False"
,"a18f0e7f-7380-4699-b6ab-78a5460ca430","Group","Property Management SharePoint Security Group",,"Property Management SharePoint",,,"False","00000000-0000-0000-0000-000000000000",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","True"
,"63f0c759-1186-4261-bdb9-c1501b5b5614","Group","Lakeagents",,"Lakeagents",,"Lakeagents@cbww.com","True","Lakeagents",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","False"
,"236079a7-6870-4560-b8f2-bda38276291c","Group","On Line Showing Calendar",,"PM Showing Schedule",,"pmshowings@cbww.com","True","pmshowings",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","False"
,"a18f0e7f-7380-4699-b6ab-78a5460ca430","Group","Property Management SharePoint Security Group",,"Property Management SharePoint",,,"False","00000000-0000-0000-0000-000000000000",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","True"
,"63f0c759-1186-4261-bdb9-c1501b5b5614","Group","Lakeagents",,"Lakeagents",,"Lakeagents@cbww.com","True","Lakeagents",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","False"
,"63f0c759-1186-4261-bdb9-c1501b5b5614","Group","Lakeagents",,"Lakeagents",,"Lakeagents@cbww.com","True","Lakeagents",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","False"
,"761b57b1-4eb2-4088-b4ea-e660f8b3c778","Group",,,"W and W PM Customer Service",,"wandwpmcustomerservice@cbww.com","True","wandwpmcustomerservice",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","False"
,"695815a2-3481-44ec-9f1e-ed2560e9e684","Group","PM Office",,"PM Office",,"pmoffice@cbww.com","True","pmoffice",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","False"
,"236079a7-6870-4560-b8f2-bda38276291c","Group","On Line Showing Calendar",,"PM Showing Schedule",,"pmshowings@cbww.com","True","pmshowings",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","False"
,"a18f0e7f-7380-4699-b6ab-78a5460ca430","Group","Property Management SharePoint Security Group",,"Property Management SharePoint",,,"False","00000000-0000-0000-0000-000000000000",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","True"
,"5316f63a-c0c8-463d-a5a6-81a64b6cada2","Group","Weekend Hotline",,"Weekend Hotline",,"WeekendHotline@cbww.com","True","WeekendHotline",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","False"
,"5316f63a-c0c8-463d-a5a6-81a64b6cada2","Group","Weekend Hotline",,"Weekend Hotline",,"WeekendHotline@cbww.com","True","WeekendHotline",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","False"
,"236079a7-6870-4560-b8f2-bda38276291c","Group","On Line Showing Calendar",,"PM Showing Schedule",,"pmshowings@cbww.com","True","pmshowings",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","False"
,"a18f0e7f-7380-4699-b6ab-78a5460ca430","Group","Property Management SharePoint Security Group",,"Property Management SharePoint",,,"False","00000000-0000-0000-0000-000000000000",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","True"
,"1c61cfbf-b250-4d59-be81-a8202a6445f9","Group","This team is for those of us who gather on Tuesdays.",,"Managers Only",,"ManagersOnly@cbww.com","True","ManagersOnly",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","False"
,"e28048fe-b867-4bd7-8b38-6996be96f99e","Group","Brokers",,"Brokers",,"Brokers@cbww.com","True","Brokers",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","False"
,"3bacaabf-fb2c-4a01-b20a-d19e4bf66e62","Group","Add Remove Agent",,"Add Remove Agent",,"AddRemoveAgent@cbww.com","True","AddRemoveAgent",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","False"
,"a2aef3e2-2628-4b01-a22a-865bf2aab057","Group","New Agent Information",,"New Agent Group",,"NewAgentGroup@cbww.com","True","NewAgentGroup",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","False"
,"9c15d27a-c67d-4836-b588-0f5020678736","Group","Onboarding Brokers & Staff",,"Onboarding Brokers & Staff",,"OnboardingBrokersStaff@cbww.com","True","OnboardingBrokersStaff",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","False"
,"63f0c759-1186-4261-bdb9-c1501b5b5614","Group","Lakeagents",,"Lakeagents",,"Lakeagents@cbww.com","True","Lakeagents",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","False"
,"5316f63a-c0c8-463d-a5a6-81a64b6cada2","Group","Weekend Hotline",,"Weekend Hotline",,"WeekendHotline@cbww.com","True","WeekendHotline",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","False"
,"58714d37-c666-487c-b3fb-6c51e945d722","Group","Log PM Group",,"Log PM Group",,"LogPMGroup@cbww.com","True","LogPMGroup",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","False"
,"ce4cac75-6457-413a-bdad-9ef7b7597bd1","Group",,,"calendar",,"calendar@cbww.com","True","calendar",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","False"
,"a311f56e-0e20-4164-a6cc-90449ea383de","Group","This is a team for remote social media trainings for Coldwell Banker Wallace.",,"CB Wallace Social Media Training",,"CBWallaceSocialMediaTraining@cbww.com","True","CBWallaceSocialMediaTraining",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","False"
,"aa3c2d8e-012b-41b7-8b6f-928105fcb525","Group","CBCW",,"CBCW",,"CBCW@cbww.com","True","CBCW",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","False"
,"f763aff5-4a00-424f-9b01-310fddfe4a45","Group","Team Site For Migration Updates",,"SharePoint Migration",,"SharePointMigration@cbww.com","True","SharePointMigration",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","False"
,"1c61cfbf-b250-4d59-be81-a8202a6445f9","Group","This team is for those of us who gather on Tuesdays.",,"Managers Only",,"ManagersOnly@cbww.com","True","ManagersOnly",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","False"
,"63f0c759-1186-4261-bdb9-c1501b5b5614","Group","Lakeagents",,"Lakeagents",,"Lakeagents@cbww.com","True","Lakeagents",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","False"
,"63f0c759-1186-4261-bdb9-c1501b5b5614","Group","Lakeagents",,"Lakeagents",,"Lakeagents@cbww.com","True","Lakeagents",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","False"
,"5316f63a-c0c8-463d-a5a6-81a64b6cada2","Group","Weekend Hotline",,"Weekend Hotline",,"WeekendHotline@cbww.com","True","WeekendHotline",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","False"
,"cb11e7a9-8fc6-4077-a78d-93084c220ae5","Group",,,"Bearden Admin",,"beardenadmin@cbww.com","True","beardenadmin",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","False"
,"a9bb131f-1d26-4032-a9d8-6401b627bb0b","Group",,,"Hub",,"hub@cbww.com","True","hub",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","False"
,"72499ddc-8152-46e2-ab8f-885c040f674c","Group","HUB & ACCOUNTING GROUP",,"HUB & ACCOUNTING GROUP",,"HUBACCOUNTINGGROUP@cbww.com","True","HUBACCOUNTINGGROUP",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","False"
,"63f0c759-1186-4261-bdb9-c1501b5b5614","Group","Lakeagents",,"Lakeagents",,"Lakeagents@cbww.com","True","Lakeagents",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","False"
,"5fae16dd-7dab-4e65-8b21-dd9b7a2b76f7","Group","Staff List",,"Staff List",,"stafflist@cbww.com","True","stafflist",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","False"
,"088672f4-ec2d-4fd6-a328-d049bc94961b","Group","Staff Notification for Agent Changes",,"Staff Notification for Agent Changes",,"StaffNotificationforAgentChanges@cbww.com","True","StaffNotificationforAgentChanges",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","False"
,"a2aef3e2-2628-4b01-a22a-865bf2aab057","Group","New Agent Information",,"New Agent Group",,"NewAgentGroup@cbww.com","True","NewAgentGroup",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","False"
,"d1ddd995-c813-4354-90ba-1385efeaf462","Group","accounting",,"accounting",,"accounting@cbww.com","True","accounting",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","False"
,"72499ddc-8152-46e2-ab8f-885c040f674c","Group","HUB & ACCOUNTING GROUP",,"HUB & ACCOUNTING GROUP",,"HUBACCOUNTINGGROUP@cbww.com","True","HUBACCOUNTINGGROUP",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","False"
,"54f8d772-5f46-423a-8f17-6be7140ad3fa","Group","Lakeside",,"Lakeside",,"Lakeside@cbww.com","True","Lakeside",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","False"
,"63f0c759-1186-4261-bdb9-c1501b5b5614","Group","Lakeagents",,"Lakeagents",,"Lakeagents@cbww.com","True","Lakeagents",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","False"
,"a9bb131f-1d26-4032-a9d8-6401b627bb0b","Group",,,"Hub",,"hub@cbww.com","True","hub",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","False"
,"69c489d3-3b61-41d8-8559-4cc41411ee48","Group","Broker and Administrative Staff for Farragut Office",,"Fabulous Farragut Staff",,"FabulousFarragutStaff@cbww.com","True","FabulousFarragutStaff",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","False"
,"63f0c759-1186-4261-bdb9-c1501b5b5614","Group","Lakeagents",,"Lakeagents",,"Lakeagents@cbww.com","True","Lakeagents",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","False"
,"5fae16dd-7dab-4e65-8b21-dd9b7a2b76f7","Group","Staff List",,"Staff List",,"stafflist@cbww.com","True","stafflist",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","False"
,"65adb373-5e9d-4a71-af68-f933aa50dfdc","Group",,,"Relocation@cbww.com",,"relo@cbww.com","True","relo",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","False"
,"088672f4-ec2d-4fd6-a328-d049bc94961b","Group","Staff Notification for Agent Changes",,"Staff Notification for Agent Changes",,"StaffNotificationforAgentChanges@cbww.com","True","StaffNotificationforAgentChanges",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","False"
,"a2aef3e2-2628-4b01-a22a-865bf2aab057","Group","New Agent Information",,"New Agent Group",,"NewAgentGroup@cbww.com","True","NewAgentGroup",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","False"
,"58714d37-c666-487c-b3fb-6c51e945d722","Group","Log PM Group",,"Log PM Group",,"LogPMGroup@cbww.com","True","LogPMGroup",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","False"
,"b438a7b9-60ff-4f7e-8fb3-f0b9fefdbb00","Role","Directory Synchronization Accounts",,"Directory Synchronization Accounts",,,,,,,,
,"a9bb131f-1d26-4032-a9d8-6401b627bb0b","Group",,,"Hub",,"hub@cbww.com","True","hub",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","False"
,"63f0c759-1186-4261-bdb9-c1501b5b5614","Group","Lakeagents",,"Lakeagents",,"Lakeagents@cbww.com","True","Lakeagents",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","False"
,"695815a2-3481-44ec-9f1e-ed2560e9e684","Group","PM Office",,"PM Office",,"pmoffice@cbww.com","True","pmoffice",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","False"
,"236079a7-6870-4560-b8f2-bda38276291c","Group","On Line Showing Calendar",,"PM Showing Schedule",,"pmshowings@cbww.com","True","pmshowings",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","False"
,"a18f0e7f-7380-4699-b6ab-78a5460ca430","Group","Property Management SharePoint Security Group",,"Property Management SharePoint",,,"False","00000000-0000-0000-0000-000000000000",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","True"
,"8eb83753-a02a-4de3-87a2-c062b7bbb665","Group","Northshore Realtors",,"Northshore Realtors",,"northshorerealtors@cbww.com","True","northshorerealtors",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","False"
,"1c61cfbf-b250-4d59-be81-a8202a6445f9","Group","This team is for those of us who gather on Tuesdays.",,"Managers Only",,"ManagersOnly@cbww.com","True","ManagersOnly",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","False"
,"e28048fe-b867-4bd7-8b38-6996be96f99e","Group","Brokers",,"Brokers",,"Brokers@cbww.com","True","Brokers",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","False"
,"a2aef3e2-2628-4b01-a22a-865bf2aab057","Group","New Agent Information",,"New Agent Group",,"NewAgentGroup@cbww.com","True","NewAgentGroup",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","False"
,"58714d37-c666-487c-b3fb-6c51e945d722","Group","Log PM Group",,"Log PM Group",,"LogPMGroup@cbww.com","True","LogPMGroup",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","False"
,"9c15d27a-c67d-4836-b588-0f5020678736","Group","Onboarding Brokers & Staff",,"Onboarding Brokers & Staff",,"OnboardingBrokersStaff@cbww.com","True","OnboardingBrokersStaff",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","False"
,"aa3c2d8e-012b-41b7-8b6f-928105fcb525","Group","CBCW",,"CBCW",,"CBCW@cbww.com","True","CBCW",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","False"
,"4af0191d-efa8-48bf-8e01-997210a386a6","Group","Commercial Agents",,"Commercial Agents",,"commercialagents@cbww.com","True","commercialagents",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","False"
,"72499ddc-8152-46e2-ab8f-885c040f674c","Group","HUB & ACCOUNTING GROUP",,"HUB & ACCOUNTING GROUP",,"HUBACCOUNTINGGROUP@cbww.com","True","HUBACCOUNTINGGROUP",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","False"
,"d4bd8848-1b02-4829-a8a1-01a6d97c08c1","Group","Virtual Launch Group-April-May2020",,"Virtual Launch Group-April-May2020",,"VirtualLaunchGroup-April-May2020@cbww.com","True","VirtualLaunchGroup-April-May2020",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","False"
,"9923cf57-823d-44a3-bbd8-38013610c73c","Group","Tuesday Night Bible Study",,"Tuesday Night Bible Study",,"tuesdaynightbiblestudy@cbww.com","True","tuesdaynightbiblestudy",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","False"
,"63f0c759-1186-4261-bdb9-c1501b5b5614","Group","Lakeagents",,"Lakeagents",,"Lakeagents@cbww.com","True","Lakeagents",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","False"
,"1c61cfbf-b250-4d59-be81-a8202a6445f9","Group","This team is for those of us who gather on Tuesdays.",,"Managers Only",,"ManagersOnly@cbww.com","True","ManagersOnly",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","False"
,"e28048fe-b867-4bd7-8b38-6996be96f99e","Group","Brokers",,"Brokers",,"Brokers@cbww.com","True","Brokers",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","False"
,"a2aef3e2-2628-4b01-a22a-865bf2aab057","Group","New Agent Information",,"New Agent Group",,"NewAgentGroup@cbww.com","True","NewAgentGroup",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","False"
,"9c15d27a-c67d-4836-b588-0f5020678736","Group","Onboarding Brokers & Staff",,"Onboarding Brokers & Staff",,"OnboardingBrokersStaff@cbww.com","True","OnboardingBrokersStaff",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","False"
,"63f0c759-1186-4261-bdb9-c1501b5b5614","Group","Lakeagents",,"Lakeagents",,"Lakeagents@cbww.com","True","Lakeagents",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","False"
